province,commodity,year,min_price,max_price,avg_price,median_price,count,is_predicted
SUMATERA BARAT,Shallots,2023,15870.0,34750.0,26261.15068493151,27050.0,365,False
SUMATERA BARAT,Shallots,2024,19400.0,47420.0,32279.525547445257,31520.0,274,False
SUMATERA BARAT,Simple Packaged Cooking Oil,2022,16020.0,24080.0,18612.303030303032,17750.0,330,False
SUMATERA BARAT,Simple Packaged Cooking Oil,2023,16140.0,17840.0,17013.45205479452,16920.0,365,False
SUMATERA BARAT,Simple Packaged Cooking Oil,2024,16600.0,18000.0,17440.218978102188,17530.0,274,False
SUMATERA SELATAN,Broiler Chicken Meat,2022,27900.0,42610.0,32187.49244712991,31580.0,331,False
SUMATERA SELATAN,Broiler Chicken Meat,2023,27250.0,39760.0,31561.068493150684,31090.0,365,False
SUMATERA SELATAN,Broiler Chicken Meat,2024,30190.0,39160.0,33604.851851851854,33705.0,270,False
SUMATERA SELATAN,Bulk Cooking Oil,2022,12970.0,18310.0,14658.642533936652,13850.0,221,False
SUMATERA SELATAN,Bulk Cooking Oil,2023,13730.0,16350.000000000002,14821.86301369863,14740.0,365,False
SUMATERA SELATAN,Bulk Cooking Oil,2024,14200.0,15780.0,15276.592592592593,15430.0,270,False
SUMATERA SELATAN,Bulk Wheat Flour,2022,7750.0,10860.0,9687.341389728097,10070.0,331,False
SUMATERA SELATAN,Bulk Wheat Flour,2023,9760.0,10700.0,10252.356164383562,10270.0,365,False
SUMATERA SELATAN,Bulk Wheat Flour,2024,8940.0,10120.0,9347.25925925926,9340.0,270,False
SUMATERA SELATAN,Chicken Eggs,2022,19900.0,29720.0,25318.91238670695,25570.0,331,False
SUMATERA SELATAN,Chicken Eggs,2023,25360.0,30460.0,27615.835616438355,27150.0,365,False
SUMATERA SELATAN,Chicken Eggs,2024,25700.0,30150.0,27512.85185185185,27400.0,270,False
SUMATERA SELATAN,Consumption Sugar,2022,12970.0,14180.0,13780.453172205438,13810.0,331,False
SUMATERA SELATAN,Consumption Sugar,2023,13490.0,16990.0,14480.054794520547,13990.0,365,False
SUMATERA SELATAN,Consumption Sugar,2024,16370.000000000002,18160.0,17382.814814814814,17430.0,270,False
SUMATERA SELATAN,Curly Red Chili,2022,31280.0,105220.0,49420.815709969786,43140.0,331,False
SUMATERA SELATAN,Curly Red Chili,2023,25090.0,88320.0,43150.02739726027,38960.0,365,False
SUMATERA SELATAN,Curly Red Chili,2024,27270.0,88130.0,50471.851851851854,47580.0,270,False
SUMATERA SELATAN,Garlic,2022,21500.0,33560.0,25158.972809667674,24210.0,331,False
SUMATERA SELATAN,Garlic,2023,23970.0,40900.0,33318.6301369863,34350.0,365,False
SUMATERA SELATAN,Garlic,2024,33330.0,46410.0,38319.2962962963,37205.0,270,False
SUMATERA SELATAN,Medium Rice,2022,9990.0,10820.0,10332.960725075529,10260.0,331,False
SUMATERA SELATAN,Medium Rice,2023,10790.0,13420.0,11874.219178082192,11340.0,365,False
SUMATERA SELATAN,Medium Rice,2024,11990.0,13850.0,12658.74074074074,12500.0,270,False
SUMATERA SELATAN,Premium Rice,2022,11300.0,12260.0,11687.61329305136,11570.0,331,False
SUMATERA SELATAN,Premium Rice,2023,12150.0,14790.0,13264.054794520547,12770.0,365,False
SUMATERA SELATAN,Premium Rice,2024,13720.0,15330.0,14248.25925925926,14120.0,270,False
SUMATERA SELATAN,Pure Beef,2022,124390.0,162400.0,133625.52870090635,134430.0,331,False
SUMATERA SELATAN,Pure Beef,2023,132830.0,154920.0,135326.16438356164,134530.0,365,False
SUMATERA SELATAN,Pure Beef,2024,132880.0,152440.0,136007.8148148148,135680.0,270,False
SUMATERA SELATAN,Red Cayenne Pepper,2022,34910.0,103490.0,54121.842900302116,51110.0,331,False
SUMATERA SELATAN,Red Cayenne Pepper,2023,30660.0,92640.0,49307.643835616436,42980.0,365,False
SUMATERA SELATAN,Red Cayenne Pepper,2024,37680.0,82800.0,52718.77777777778,49110.0,270,False
SUMATERA SELATAN,Shallots,2022,24490.0,59780.0,34361.9335347432,32630.000000000004,331,False
SUMATERA SELATAN,Shallots,2023,20190.0,42550.0,32039.342465753423,33800.0,365,False
SUMATERA SELATAN,Shallots,2024,21790.0,63140.0,36023.51851851852,33550.0,270,False
SUMATERA SELATAN,Simple Packaged Cooking Oil,2022,14580.0,24400.0,17997.915407854984,16020.0,331,False
SUMATERA SELATAN,Simple Packaged Cooking Oil,2023,15800.0,17390.0,16454.0,16329.999999999998,365,False
SUMATERA SELATAN,Simple Packaged Cooking Oil,2024,16020.0,17260.0,16880.333333333332,17050.0,270,False
SUMATERA UTARA,Broiler Chicken Meat,2022,28350.0,38680.0,33008.69300911854,32690.0,329,False
SUMATERA UTARA,Broiler Chicken Meat,2023,28150.0,37870.0,32186.219178082192,31410.0,365,False
SUMATERA UTARA,Broiler Chicken Meat,2024,29820.0,38770.0,33537.299270072996,32375.0,274,False
SUMATERA UTARA,Bulk Cooking Oil,2022,13530.0,17500.0,14672.100456621005,14020.0,219,False
SUMATERA UTARA,Bulk Cooking Oil,2023,14200.0,14900.0,14534.712328767124,14530.0,365,False
SUMATERA UTARA,Bulk Cooking Oil,2024,14440.0,16740.0,15925.182481751825,16200.0,274,False
SUMATERA UTARA,Bulk Wheat Flour,2022,8540.0,10890.0,9609.36170212766,9690.0,329,False
SUMATERA UTARA,Bulk Wheat Flour,2023,10350.0,11530.0,10738.027397260274,10750.0,365,False
SUMATERA UTARA,Bulk Wheat Flour,2024,10450.0,11470.0,10769.963503649635,10750.0,274,False
SUMATERA UTARA,Chicken Eggs,2022,23460.0,29320.0,25928.267477203648,25800.0,329,False
SUMATERA UTARA,Chicken Eggs,2023,25820.0,28530.0,27112.219178082192,27090.0,365,False
SUMATERA UTARA,Chicken Eggs,2024,26270.0,28630.0,27663.941605839416,27735.0,274,False
SUMATERA UTARA,Consumption Sugar,2022,13710.0,15260.0,14457.811550151975,14410.0,329,False
SUMATERA UTARA,Consumption Sugar,2023,14180.0,17340.0,14877.04109589041,14480.0,365,False
SUMATERA UTARA,Consumption Sugar,2024,16760.0,18520.0,17772.189781021898,17830.0,274,False
SUMATERA UTARA,Curly Red Chili,2022,21580.0,91660.0,43887.50759878419,37810.0,329,False
SUMATERA UTARA,Curly Red Chili,2023,17740.0,61060.0,36272.08219178082,36860.0,365,False
SUMATERA UTARA,Curly Red Chili,2024,22450.0,76400.0,43087.73722627737,41350.0,274,False
SUMATERA UTARA,Garlic,2022,23480.0,32150.0,26956.079027355623,26000.0,329,False
SUMATERA UTARA,Garlic,2023,25400.0,40260.0,33317.34246575343,34810.0,365,False
SUMATERA UTARA,Garlic,2024,36100.0,43810.0,38994.41605839416,38570.0,274,False
SUMATERA UTARA,Medium Rice,2022,10950.0,11780.0,11253.009118541033,11190.0,329,False
SUMATERA UTARA,Medium Rice,2023,11710.0,13700.0,12683.753424657534,12410.0,365,False
SUMATERA UTARA,Medium Rice,2024,13480.0,14330.0,13961.350364963504,13970.0,274,False
SUMATERA UTARA,Premium Rice,2022,12250.0,12950.0,12536.808510638299,12530.0,329,False
SUMATERA UTARA,Premium Rice,2023,12830.0,14800.0,13863.479452054795,13610.0,365,False
SUMATERA UTARA,Premium Rice,2024,14680.0,15550.0,15286.569343065694,15320.0,274,False
SUMATERA UTARA,Pure Beef,2022,129100.0,147810.0,133518.26747720366,133490.0,329,False
SUMATERA UTARA,Pure Beef,2023,131170.0,147380.0,134905.20547945207,134840.0,365,False
SUMATERA UTARA,Pure Beef,2024,127950.0,149670.0,135069.7810218978,134910.0,274,False
SUMATERA UTARA,Red Cayenne Pepper,2022,31620.0,93810.0,56434.28571428572,54770.0,329,False
SUMATERA UTARA,Red Cayenne Pepper,2023,21690.0,90000.0,46791.346153846156,44810.0,364,False
SUMATERA UTARA,Red Cayenne Pepper,2024,30000.0,71810.0,50807.62773722628,49920.0,274,False
SUMATERA UTARA,Shallots,2022,27290.0,55830.0,34071.063829787236,32310.000000000004,329,False
SUMATERA UTARA,Shallots,2023,20660.0,36810.0,29589.671232876713,30390.0,365,False
SUMATERA UTARA,Shallots,2024,24040.0,53860.0,37210.255474452555,36000.0,274,False
SUMATERA UTARA,Simple Packaged Cooking Oil,2022,17530.0,22450.0,19407.781155015196,18870.0,329,False
SUMATERA UTARA,Simple Packaged Cooking Oil,2023,16450.0,18720.0,17428.931506849316,17440.0,365,False
SUMATERA UTARA,Simple Packaged Cooking Oil,2024,16510.0,18880.0,17629.70802919708,17765.0,274,False
ACEH,Broiler Chicken Meat,2025,27840.0,37180.0,31037.978454976925,32510.0,0,True
ACEH,Broiler Chicken Meat,2026,27955.0,38370.0,31393.455950520583,33162.5,0,True
ACEH,Bulk Cooking Oil,2025,14436.666666666744,16936.666666666628,15712.26086001005,15686.666666666686,0,True
ACEH,Bulk Cooking Oil,2026,15056.666666666744,17461.666666666628,16445.032250384567,16259.166666666686,0,True
ACEH,Bulk Wheat Flour,2025,11670.0,11670.0,11670.0,11670.0,0,True
ACEH,Bulk Wheat Flour,2026,12515.0,12515.0,12515.0,12515.0,0,True
ACEH,Chicken Eggs,2025,26760.0,27169.999999999884,27171.061102564447,26964.99999999994,0,True
ACEH,Chicken Eggs,2026,28960.0,28960.0,28960.0,28960.0,0,True
ACEH,Consumption Sugar,2025,19140.0,21650.0,19656.127487607766,20395.0,0,True
ACEH,Consumption Sugar,2026,21165.0,23755.0,21489.489118624013,22460.0,0,True
ACEH,Curly Red Chili,2025,28673.333333333023,50756.66666666791,42218.61497733183,39715.000000000466,0,True
ACEH,Curly Red Chili,2026,32443.333333333023,37386.66666666791,41601.304705495946,34915.000000000466,0,True
ACEH,Garlic,2025,41446.666666666046,49473.333333333954,46704.3225119859,45460.0,0,True
ACEH,Garlic,2026,48141.666666666046,54903.333333333954,53307.89281056076,51522.5,0,True
ACEH,Medium Rice,2025,13330.0,15066.666666666511,14453.13654677337,14198.333333333256,0,True
ACEH,Medium Rice,2026,14295.0,16181.666666666511,15635.995503992308,15238.333333333256,0,True
ACEH,Premium Rice,2025,14386.666666666744,16543.33333333349,15875.969530111644,15465.000000000116,0,True
ACEH,Premium Rice,2026,15351.666666666744,17818.33333333349,17185.225434746128,16585.000000000116,0,True
ACEH,Pure Beef,2025,153160.0,178720.0,156239.0857853312,165940.0,0,True
ACEH,Pure Beef,2026,155035.0,180555.0,157656.0850054738,167795.0,0,True
ACEH,Red Cayenne Pepper,2025,8666.666666666046,86666.66666666791,49144.012864887714,47666.66666666698,0,True
ACEH,Red Cayenne Pepper,2026,3666.666666666046,96666.66666666791,51598.717934921384,50166.66666666698,0,True
ACEH,Shallots,2025,22073.33333333349,55746.66666666651,39279.39538820926,38910.0,0,True
ACEH,Shallots,2026,20418.33333333349,57471.66666666651,41354.52150229085,38945.0,0,True
ACEH,Simple Packaged Cooking Oil,2025,18293.333333333256,18293.333333333256,18293.333333333256,18293.333333333256,0,True
ACEH,Simple Packaged Cooking Oil,2026,19283.333333333256,19283.333333333256,19283.333333333256,19283.333333333256,0,True
BALI,Broiler Chicken Meat,2025,37256.666666666744,42106.66666666663,39954.35967989382,39681.666666666686,0,True
BALI,Broiler Chicken Meat,2026,38186.666666666744,41761.66666666663,40477.1741987085,39974.166666666686,0,True
BALI,Bulk Cooking Oil,2025,14526.666666666686,14973.333333333489,16017.741669289535,14750.000000000087,0,True
BALI,Bulk Cooking Oil,2026,14776.666666666686,14776.666666666686,16381.00765330554,14776.666666666686,0,True
BALI,Bulk Wheat Flour,2025,11026.666666666628,12383.333333333328,11425.608607526403,11704.999999999978,0,True
BALI,Bulk Wheat Flour,2026,11526.666666666628,12453.333333333328,11579.286762704607,11989.999999999978,0,True
BALI,Chicken Eggs,2025,28393.333333333023,29026.666666666744,29704.741958193947,28709.999999999884,0,True
BALI,Chicken Eggs,2026,30773.333333333023,30773.333333333023,31398.880819332786,30773.333333333023,0,True
BALI,Consumption Sugar,2025,17846.66666666651,20023.33333333349,18840.36392222671,18935.0,0,True
BALI,Consumption Sugar,2026,19691.66666666651,21873.33333333349,20690.17577703856,20782.5,0,True
BALI,Curly Red Chili,2025,18680.0,79640.0,46817.99569671601,49160.0,0,True
BALI,Curly Red Chili,2026,17030.0,83580.0,50056.81985020451,50305.0,0,True
BALI,Garlic,2025,38496.666666666046,50713.333333333954,43795.74345897697,44605.0,0,True
BALI,Garlic,2026,45651.666666666046,57428.333333333954,50996.12940636277,51540.0,0,True
BALI,Medium Rice,2025,14650.0,17230.0,15689.859540763311,15940.0,0,True
BALI,Medium Rice,2026,16200.0,18980.0,17328.717516121455,17590.0,0,True
BALI,Premium Rice,2025,16750.0,19083.33333333349,17468.209440483246,17916.666666666744,0,True
BALI,Premium Rice,2026,18685.0,21138.33333333349,19350.043273317162,19911.666666666744,0,True
BALI,Pure Beef,2025,114593.33333333349,120293.33333333333,116993.19824771886,117443.3333333334,0,True
BALI,Pure Beef,2026,116573.33333333349,120333.33333333333,118063.70840422879,118453.3333333334,0,True
BALI,Red Cayenne Pepper,2025,24583.333333333256,75040.0,46136.39795212378,49811.66666666663,0,True
BALI,Red Cayenne Pepper,2026,25188.333333333256,70390.0,46774.20098242676,47789.16666666663,0,True
BALI,Shallots,2025,19763.333333333256,41196.66666666698,30889.351187625434,30480.000000000116,0,True
BALI,Shallots,2026,20553.333333333256,38776.66666666698,32115.87832715269,29665.000000000116,0,True
BALI,Simple Packaged Cooking Oil,2025,17950.0,17950.0,17950.0,17950.0,0,True
BALI,Simple Packaged Cooking Oil,2026,18885.0,18885.0,18885.0,18885.0,0,True
BANTEN,Broiler Chicken Meat,2025,33720.0,41736.66666666663,37763.96478702279,37728.333333333314,0,True
BANTEN,Broiler Chicken Meat,2026,33710.0,41361.66666666663,38210.25089308631,37535.833333333314,0,True
BANTEN,Bulk Cooking Oil,2025,14626.666666666744,14626.666666666744,15342.358641486382,14626.666666666744,0,True
BANTEN,Bulk Cooking Oil,2026,15511.666666666744,15511.666666666744,15930.988235248486,15511.666666666744,0,True
BANTEN,Bulk Wheat Flour,2025,10446.666666666744,10510.0,10446.666666666744,10478.333333333372,0,True
BANTEN,Bulk Wheat Flour,2026,10971.666666666744,10971.666666666744,10971.666666666744,10971.666666666744,0,True
BANTEN,Chicken Eggs,2025,29570.0,43193.333333333954,29570.0,36381.66666666698,0,True
BANTEN,Chicken Eggs,2026,32660.0,47628.333333333954,32660.0,40144.16666666698,0,True
BANTEN,Consumption Sugar,2025,17633.33333333349,21120.0,19004.451437166892,19376.666666666744,0,True
BANTEN,Consumption Sugar,2026,19303.33333333349,23360.0,20862.15307928901,21331.666666666744,0,True
BANTEN,Curly Red Chili,2025,29313.33333333349,64160.0,48708.566855823854,46736.666666666744,0,True
BANTEN,Curly Red Chili,2026,30643.33333333349,49295.0,49401.686609226745,39969.166666666744,0,True
BANTEN,Garlic,2025,40823.333333333954,51260.0,45563.22815183364,46041.66666666698,0,True
BANTEN,Garlic,2026,47948.333333333954,57210.0,52052.54950834066,52579.16666666698,0,True
BANTEN,Medium Rice,2025,12576.666666666511,17020.0,14677.514470575843,14798.333333333256,0,True
BANTEN,Medium Rice,2026,13631.666666666511,18935.0,16218.944945152383,16283.333333333256,0,True
BANTEN,Premium Rice,2025,13853.333333333256,18973.333333333023,16925.642882170156,16413.33333333314,0,True
BANTEN,Premium Rice,2026,14828.333333333256,21218.333333333023,18813.491456879303,18023.33333333314,0,True
BANTEN,Pure Beef,2025,135346.66666666698,140793.3333333321,135444.93827840732,138069.99999999953,0,True
BANTEN,Pure Beef,2026,138571.66666666698,138571.66666666698,138571.66666666698,138571.66666666698,0,True
BANTEN,Red Cayenne Pepper,2025,33686.666666666744,71470.0,51512.55534279044,52578.33333333337,0,True
BANTEN,Red Cayenne Pepper,2026,34551.666666666744,57770.0,50613.57132923417,46160.83333333337,0,True
BANTEN,Shallots,2025,22566.666666666628,52506.66666666698,34136.988862898594,37536.6666666668,0,True
BANTEN,Shallots,2026,22181.666666666628,49126.66666666698,34167.120188078916,35654.1666666668,0,True
BANTEN,Simple Packaged Cooking Oil,2025,14756.666666666672,14756.666666666672,14961.686556438683,14756.666666666672,0,True
BANTEN,Simple Packaged Cooking Oil,2026,14811.666666666672,14811.666666666672,14811.666666666672,14811.666666666672,0,True
BENGKULU,Broiler Chicken Meat,2025,28673.333333333332,41773.33333333349,35247.27198827475,35223.33333333341,0,True
BENGKULU,Broiler Chicken Meat,2026,28703.333333333332,40288.33333333349,35234.08223352088,34495.83333333341,0,True
BENGKULU,Bulk Cooking Oil,2025,14213.333333333314,14213.333333333314,15352.102859877985,14213.333333333314,0,True
BENGKULU,Bulk Cooking Oil,2026,14368.333333333314,14368.333333333314,15356.578407122146,14368.333333333314,0,True
BENGKULU,Bulk Wheat Flour,2025,12356.666666666511,12366.666666666628,12356.666666666511,12361.66666666657,0,True
BENGKULU,Bulk Wheat Flour,2026,13581.666666666511,13581.666666666511,13581.666666666511,13581.666666666511,0,True
BENGKULU,Chicken Eggs,2025,28916.666666666977,28916.666666666977,28916.666666666977,28916.666666666977,0,True
BENGKULU,Chicken Eggs,2026,31841.666666666977,31841.666666666977,31841.666666666977,31841.666666666977,0,True
BENGKULU,Consumption Sugar,2025,18753.33333333349,20853.33333333349,19035.964301825967,19803.33333333349,0,True
BENGKULU,Consumption Sugar,2026,20773.33333333349,22853.33333333349,20790.460758641362,21813.33333333349,0,True
BENGKULU,Curly Red Chili,2025,26623.33333333349,82103.33333333302,49599.651090275496,54363.333333333256,0,True
BENGKULU,Curly Red Chili,2026,28453.33333333349,78768.33333333302,52244.78493157588,53610.833333333256,0,True
BENGKULU,Garlic,2025,40820.0,51443.333333333954,46667.705314055085,46131.66666666698,0,True
BENGKULU,Garlic,2026,47325.0,56483.333333333954,53402.96999772452,51904.16666666698,0,True
BENGKULU,Medium Rice,2025,13920.0,16133.333333333489,15271.160749682225,15026.666666666744,0,True
BENGKULU,Medium Rice,2026,15280.0,17668.33333333349,16907.038382079452,16474.166666666744,0,True
BENGKULU,Premium Rice,2025,16200.0,18093.33333333349,17286.238657675683,17146.666666666744,0,True
BENGKULU,Premium Rice,2026,17935.0,19753.33333333349,19135.98996832082,18844.166666666744,0,True
BENGKULU,Pure Beef,2025,134436.66666666698,149486.66666666674,138916.97841716558,141961.66666666686,0,True
BENGKULU,Pure Beef,2026,138186.66666666698,148556.66666666674,141519.66339280643,143371.66666666686,0,True
BENGKULU,Red Cayenne Pepper,2025,34256.666666666744,75706.66666666605,58597.24529365543,54981.666666666395,0,True
BENGKULU,Red Cayenne Pepper,2026,35241.666666666744,67981.66666666605,61948.32890836988,51611.666666666395,0,True
BENGKULU,Shallots,2025,20173.33333333349,56813.33333333349,36583.97804508754,38493.33333333349,0,True
BENGKULU,Shallots,2026,18758.33333333349,58678.33333333349,37346.08407405508,38718.33333333349,0,True
BENGKULU,Simple Packaged Cooking Oil,2025,16606.666666666744,16606.666666666744,16606.666666666744,16606.666666666744,0,True
BENGKULU,Simple Packaged Cooking Oil,2026,17341.666666666744,17341.666666666744,17341.666666666744,17341.666666666744,0,True
DKI JAKARTA,Broiler Chicken Meat,2025,30993.333333333372,42203.333333333256,37009.630954566295,36598.333333333314,0,True
DKI JAKARTA,Broiler Chicken Meat,2026,31403.333333333372,41378.333333333256,37459.56220123416,36390.833333333314,0,True
DKI JAKARTA,Bulk Cooking Oil,2025,14376.666666666744,14376.666666666744,15979.91937309911,14376.666666666744,0,True
DKI JAKARTA,Bulk Cooking Oil,2026,15161.666666666744,15161.666666666744,16446.192153044394,15161.666666666744,0,True
DKI JAKARTA,Bulk Wheat Flour,2025,9183.333333333314,10683.333333333314,9759.867378963303,9933.333333333314,0,True
DKI JAKARTA,Bulk Wheat Flour,2026,9393.333333333314,10453.333333333314,9656.094998032087,9923.333333333314,0,True
DKI JAKARTA,Chicken Eggs,2025,28213.333333333023,33786.666666666744,29147.887608157704,30999.999999999884,0,True
DKI JAKARTA,Chicken Eggs,2026,30933.333333333023,34386.666666666744,30933.333333333023,32659.999999999884,0,True
DKI JAKARTA,Consumption Sugar,2025,17410.0,22123.333333333023,18738.803371665534,19766.66666666651,0,True
DKI JAKARTA,Consumption Sugar,2026,19135.0,24378.333333333023,20424.93949548807,21756.66666666651,0,True
DKI JAKARTA,Curly Red Chili,2025,14630.0,87116.66666666605,48757.16824212624,50873.33333333302,0,True
DKI JAKARTA,Curly Red Chili,2026,12580.0,81361.66666666605,49840.285411577206,46970.83333333302,0,True
DKI JAKARTA,Garlic,2025,34410.0,56830.0,45280.80369087309,45620.0,0,True
DKI JAKARTA,Garlic,2026,40170.0,63910.0,51210.8849952966,52040.0,0,True
DKI JAKARTA,Medium Rice,2025,13873.333333333489,16760.0,15294.897485009395,15316.666666666744,0,True
DKI JAKARTA,Medium Rice,2026,15433.333333333489,18535.0,17031.176807916723,16984.166666666744,0,True
DKI JAKARTA,Premium Rice,2025,15573.333333333489,20046.666666666977,17116.047415219247,17810.000000000233,0,True
DKI JAKARTA,Premium Rice,2026,17208.33333333349,22461.666666666977,18927.910475020297,19835.000000000233,0,True
DKI JAKARTA,Pure Beef,2025,134850.0,144376.66666666605,138212.3366799259,139613.33333333302,0,True
DKI JAKARTA,Pure Beef,2026,138640.0,138640.0,139005.69004317443,138640.0,0,True
DKI JAKARTA,Red Cayenne Pepper,2025,24973.33333333349,88150.0,51516.799473686086,56561.666666666744,0,True
DKI JAKARTA,Red Cayenne Pepper,2026,26778.33333333349,79160.0,51280.18885190715,52969.166666666744,0,True
DKI JAKARTA,Shallots,2025,15380.0,69010.0,37279.10025365965,42195.0,0,True
DKI JAKARTA,Shallots,2026,13540.0,70570.0,37792.20376130135,42055.0,0,True
DKI JAKARTA,Simple Packaged Cooking Oil,2025,14153.333333333372,14153.333333333372,15120.952431463636,14153.333333333372,0,True
DKI JAKARTA,Simple Packaged Cooking Oil,2026,13858.333333333372,13858.333333333372,13931.479993885849,13858.333333333372,0,True
GORONTALO,Broiler Chicken Meat,2025,34943.33333333302,35863.333333333256,34943.33333333302,35403.33333333314,0,True
GORONTALO,Broiler Chicken Meat,2026,39033.33333333302,39033.33333333302,39033.33333333302,39033.33333333302,0,True
GORONTALO,Bulk Cooking Oil,2025,14390.0,15093.333333333023,18300.140769644175,14741.666666666511,0,True
GORONTALO,Bulk Cooking Oil,2026,14840.0,14840.0,19665.578513660468,14840.0,0,True
GORONTALO,Bulk Wheat Flour,2025,11803.333333333489,11803.333333333489,11803.333333333489,11803.333333333489,0,True
GORONTALO,Bulk Wheat Flour,2026,13048.333333333489,13048.333333333489,13048.333333333489,13048.333333333489,0,True
GORONTALO,Chicken Eggs,2025,33296.66666666698,40123.33333333302,35868.35482916422,36710.0,0,True
GORONTALO,Chicken Eggs,2026,36271.66666666698,42283.33333333302,38245.12280085124,39277.5,0,True
GORONTALO,Consumption Sugar,2025,19753.333333333023,23633.333333333023,20300.322359682992,21693.333333333023,0,True
GORONTALO,Consumption Sugar,2026,21978.333333333023,26308.333333333023,22283.832202638034,24143.333333333023,0,True
GORONTALO,Curly Red Chili,2025,21123.333333333256,77833.33333333302,41603.53877541539,49478.33333333314,0,True
GORONTALO,Curly Red Chili,2026,21653.333333333256,80043.33333333302,42483.618514411384,50848.33333333314,0,True
GORONTALO,Garlic,2025,40543.33333333302,67620.0,52633.35402419418,54081.66666666651,0,True
GORONTALO,Garlic,2026,44323.33333333302,77900.0,59328.00177911483,61111.66666666651,0,True
GORONTALO,Medium Rice,2025,13973.333333333489,18900.0,15839.912451179232,16436.666666666744,0,True
GORONTALO,Medium Rice,2026,15338.333333333489,21505.0,17642.248549387325,18421.666666666744,0,True
GORONTALO,Premium Rice,2025,15483.333333333489,20710.0,17679.79845449794,18096.666666666744,0,True
GORONTALO,Premium Rice,2026,17058.33333333349,23520.0,19788.323227778077,20289.166666666744,0,True
GORONTALO,Pure Beef,2025,132650.0,132670.0,132650.0,132660.0,0,True
GORONTALO,Pure Beef,2026,134895.0,134895.0,134895.0,134895.0,0,True
GORONTALO,Red Cayenne Pepper,2025,16820.0,130500.0,57347.91856773943,73660.0,0,True
GORONTALO,Red Cayenne Pepper,2026,13625.0,138740.0,59583.5006292304,76182.5,0,True
GORONTALO,Shallots,2025,18536.666666666977,49193.333333333954,36836.11743270117,33865.000000000466,0,True
GORONTALO,Shallots,2026,15326.666666666977,42063.333333333954,36093.81329644821,28695.000000000466,0,True
GORONTALO,Simple Packaged Cooking Oil,2025,18113.33333333349,18113.33333333349,19680.905677865492,18113.33333333349,0,True
GORONTALO,Simple Packaged Cooking Oil,2026,19158.33333333349,19158.33333333349,20443.24757000152,19158.33333333349,0,True
JAMBI,Broiler Chicken Meat,2025,28533.333333333343,38503.33333333349,33846.501075259,33518.333333333416,0,True
JAMBI,Broiler Chicken Meat,2026,28613.333333333343,36703.33333333349,34090.44233071385,32658.333333333416,0,True
JAMBI,Bulk Cooking Oil,2025,14073.333333333372,14073.333333333372,14677.343769728963,14073.333333333372,0,True
JAMBI,Bulk Cooking Oil,2026,14463.333333333372,14463.333333333372,14869.347791850625,14463.333333333372,0,True
JAMBI,Bulk Wheat Flour,2025,11576.666666666744,11576.666666666744,11576.666666666744,11576.666666666744,0,True
JAMBI,Bulk Wheat Flour,2026,12606.666666666744,12606.666666666744,12606.666666666744,12606.666666666744,0,True
JAMBI,Chicken Eggs,2025,29436.66666666651,30740.0,29436.66666666651,30088.333333333256,0,True
JAMBI,Chicken Eggs,2026,31461.66666666651,31461.66666666651,31461.66666666651,31461.66666666651,0,True
JAMBI,Consumption Sugar,2025,18376.66666666651,19993.33333333349,18771.242748964112,19185.0,0,True
JAMBI,Consumption Sugar,2026,20286.66666666651,21713.33333333349,20478.9513200731,21000.0,0,True
JAMBI,Curly Red Chili,2025,20316.666666666628,69486.66666666605,43657.382144826464,44901.66666666634,0,True
JAMBI,Curly Red Chili,2026,19961.666666666628,62816.666666666046,44965.286587032955,41389.16666666634,0,True
JAMBI,Garlic,2025,40776.666666666046,47426.666666666046,44362.126127948985,44101.666666666046,0,True
JAMBI,Garlic,2026,47871.666666666046,53201.666666666046,50887.44066302851,50536.666666666046,0,True
JAMBI,Medium Rice,2025,12643.333333333256,14526.666666666511,13882.086679817643,13584.999999999884,0,True
JAMBI,Medium Rice,2026,13568.333333333256,15651.666666666511,15073.711050412152,14609.999999999884,0,True
JAMBI,Premium Rice,2025,15873.333333333489,17453.33333333349,16409.069184954744,16663.33333333349,0,True
JAMBI,Premium Rice,2026,17253.33333333349,18738.33333333349,17749.8084151214,17995.83333333349,0,True
JAMBI,Pure Beef,2025,142036.66666666605,152353.3333333335,142036.66666666605,147194.99999999977,0,True
JAMBI,Pure Beef,2026,147031.66666666605,151263.3333333335,147031.66666666605,149147.49999999977,0,True
JAMBI,Red Cayenne Pepper,2025,37896.66666666651,72006.66666666791,51961.60810401374,54951.66666666721,0,True
JAMBI,Red Cayenne Pepper,2026,39241.66666666651,63291.66666666791,52012.32204605245,51266.66666666721,0,True
JAMBI,Shallots,2025,17240.0,40810.0,30152.753228970105,29025.0,0,True
JAMBI,Shallots,2026,15930.0,39790.0,30639.46325470577,27860.0,0,True
JAMBI,Simple Packaged Cooking Oil,2025,14213.333333333372,14213.333333333372,14390.954863649793,14213.333333333372,0,True
JAMBI,Simple Packaged Cooking Oil,2026,13923.333333333372,13923.333333333372,13923.333333333372,13923.333333333372,0,True
JAWA BARAT,Broiler Chicken Meat,2025,33973.33333333337,44360.0,37202.05292234442,39166.666666666686,0,True
JAWA BARAT,Broiler Chicken Meat,2026,34498.33333333337,44635.0,37682.045174381696,39566.666666666686,0,True
JAWA BARAT,Bulk Cooking Oil,2025,15673.333333333256,15673.333333333256,16288.521301826113,15673.333333333256,0,True
